Workout #,Date,Workout Name,Duration (sec),Exercise Name,Set Order,Weight (kg),Reps,RPE,Distance (meters),Seconds,Notes,Workout Notes
14,06-10-2023 13:50,Afternoon Workout,4475,Triceps Pushdown (Cable - Straight Bar),1,22.5,12,,,,,
14,06-10-2023 13:50,Afternoon Workout,4475,Triceps Pushdown (Cable - Straight Bar),2,22.5,10,,,,,
14,06-10-2023 13:50,Afternoon Workout,4475,Triceps Pushdown (Cable - Straight Bar),3,22.5,7,,,,,
14,06-10-2023 13:50,Afternoon Workout,4475,Lateral Raise (Dumbbell),Note,,,,,,,
14,06-10-2023 13:50,Afternoon Workout,4475,Lateral Raise (Dumbbell),1,14.0,12,,,,,
14,06-10-2023 13:50,Afternoon Workout,4475,Lateral Raise (Dumbbell),2,14.0,11,,,,,
14,06-10-2023 13:50,Afternoon Workout,4475,Lateral Raise (Dumbbell),3,14.0,8,,,,,
14,06-10-2023 13:50,Afternoon Workout,4475,Incline Bench Press (Dumbbell),Note,,,,,,,
14,06-10-2023 13:50,Afternoon Workout,4475,Incline Bench Press (Dumbbell),1,28.0,11,,,,,
14,06-10-2023 13:50,Afternoon Workout,4475,Incline Bench Press (Dumbbell),2,28.0,9,,,,,
14,06-10-2023 13:50,Afternoon Workout,4475,Incline Bench Press (Dumbbell),3,28.0,7,,,,,
14,06-10-2023 13:50,Afternoon Workout,4475,Triceps Extension (Cable),1,17.5,11,,,,,
14,06-10-2023 13:50,Afternoon Workout,4475,Triceps Extension (Cable),2,17.5,9,,,,,
14,06-10-2023 13:50,Afternoon Workout,4475,Triceps Extension (Cable),3,17.5,15,,,,,
14,06-10-2023 13:50,Afternoon Workout,4475,Shoulder Press (Plate Loaded),1,40.0,10,,,,,
14,06-10-2023 13:50,Afternoon Workout,4475,Shoulder Press (Plate Loaded),2,40.0,9,,,,,
14,06-10-2023 13:50,Afternoon Workout,4475,Shoulder Press (Plate Loaded),3,40.0,8,,,,,
14,06-10-2023 13:50,Afternoon Workout,4475,Cable Crossover,1,20.0,12,,,,,
14,06-10-2023 13:50,Afternoon Workout,4475,Cable Crossover,2,20.0,6,,,,,
14,06-10-2023 13:50,Afternoon Workout,4475,Cable Crossover,3,15.0,10,,,,,
14,06-10-2023 13:50,Afternoon Workout,4475,Front Raise (Cable),1,7.5,12,,,,,
14,06-10-2023 13:50,Afternoon Workout,4475,Front Raise (Cable),2,7.5,8,,,,,
14,06-10-2023 13:50,Afternoon Workout,4475,Front Raise (Cable),3,5.0,9,,,,,
15,08-10-2023 18:55,Midday Workout,4556,Lat Pulldown (Machine),W,50.0,12,,,,,
15,08-10-2023 18:55,Midday Workout,4556,Lat Pulldown (Machine),1,80.0,12,,,,,
15,08-10-2023 18:55,Midday Workout,4556,Lat Pulldown (Machine),2,80.0,11,,,,,
15,08-10-2023 18:55,Midday Workout,4556,Lat Pulldown (Machine),3,80.0,7,,,,,
15,08-10-2023 18:55,Midday Workout,4556,Shrug (Dumbbell),Note,,,,,,,
15,08-10-2023 18:55,Midday Workout,4556,Shrug (Dumbbell),1,40.0,12,,,,,
15,08-10-2023 18:55,Midday Workout,4556,Shrug (Dumbbell),2,40.0,12,,,,,
15,08-10-2023 18:55,Midday Workout,4556,Shrug (Dumbbell),3,48.0,13,,,,,
15,08-10-2023 18:55,Midday Workout,4556,Iso-Lateral Row (Machine),1,80.0,12,,,,,
15,08-10-2023 18:55,Midday Workout,4556,Iso-Lateral Row (Machine),2,100.0,12,,,,,
15,08-10-2023 18:55,Midday Workout,4556,Iso-Lateral Row (Machine),3,110.0,5,,,,,
15,08-10-2023 18:55,Midday Workout,4556,Face Pull (Cable),Note,,,,,,,
15,08-10-2023 18:55,Midday Workout,4556,Face Pull (Cable),1,22.5,12,,,,,
15,08-10-2023 18:55,Midday Workout,4556,Face Pull (Cable),2,25.0,12,,,,,
15,08-10-2023 18:55,Midday Workout,4556,Face Pull (Cable),3,25.0,12,,,,,
15,08-10-2023 18:55,Midday Workout,4556,Preacher Curl (Barbell),1,7.5,12,,,,,
15,08-10-2023 18:55,Midday Workout,4556,Preacher Curl (Barbell),2,7.5,11,,,,,
15,08-10-2023 18:55,Midday Workout,4556,Preacher Curl (Barbell),3,7.5,8,,,,,
15,08-10-2023 18:55,Midday Workout,4556,Seated Row (Cable),1,35.0,12,,,,,
15,08-10-2023 18:55,Midday Workout,4556,Seated Row (Cable),2,40.0,12,,,,,
15,08-10-2023 18:55,Midday Workout,4556,Seated Row (Cable),3,45.0,9,,,,,
15,08-10-2023 18:55,Midday Workout,4556,Bicep Curl (Dumbbell),1,7.0,24,,,,,
15,08-10-2023 18:55,Midday Workout,4556,Bicep Curl (Dumbbell),2,7.0,20,,,,,
15,08-10-2023 18:55,Midday Workout,4556,Bicep Curl (Dumbbell),3,7.0,18,,,,,
16,10-10-2023 15:26,Afternoon Workout,4613,Chest Press (Machine),W,25.0,12,,,,,
16,10-10-2023 15:26,Afternoon Workout,4613,Chest Press (Machine),1,65.0,11,,,,,
16,10-10-2023 15:26,Afternoon Workout,4613,Chest Press (Machine),2,65.0,8,,,,,
16,10-10-2023 15:26,Afternoon Workout,4613,Chest Press (Machine),3,65.0,6,,,,,
16,10-10-2023 15:26,Afternoon Workout,4613,Triceps Pushdown (Cable - Straight Bar),1,22.5,12,,,,,
16,10-10-2023 15:26,Afternoon Workout,4613,Triceps Pushdown (Cable - Straight Bar),2,22.5,11,,,,,
16,10-10-2023 15:26,Afternoon Workout,4613,Triceps Pushdown (Cable - Straight Bar),3,22.5,9,,,,,
16,10-10-2023 15:26,Afternoon Workout,4613,Lateral Raise (Dumbbell),Note,,,,,,,
16,10-10-2023 15:26,Afternoon Workout,4613,Lateral Raise (Dumbbell),1,14.0,12,,,,,
16,10-10-2023 15:26,Afternoon Workout,4613,Lateral Raise (Dumbbell),2,14.0,11,,,,,
16,10-10-2023 15:26,Afternoon Workout,4613,Lateral Raise (Dumbbell),3,14.0,8,,,,,
16,10-10-2023 15:26,Afternoon Workout,4613,Incline Bench Press (Dumbbell),Note,,,,,,,
16,10-10-2023 15:26,Afternoon Workout,4613,Incline Bench Press (Dumbbell),1,28.0,11,,,,,
16,10-10-2023 15:26,Afternoon Workout,4613,Incline Bench Press (Dumbbell),2,28.0,11,,,,,
16,10-10-2023 15:26,Afternoon Workout,4613,Incline Bench Press (Dumbbell),3,28.0,6,,,,,
16,10-10-2023 15:26,Afternoon Workout,4613,Triceps Extension (Cable),1,17.5,11,,,,,
16,10-10-2023 15:26,Afternoon Workout,4613,Triceps Extension (Cable),2,17.5,7,,,,,
16,10-10-2023 15:26,Afternoon Workout,4613,Triceps Extension (Cable),3,17.5,18,,,,,
16,10-10-2023 15:26,Afternoon Workout,4613,Shoulder Press (Plate Loaded),1,30.0,11,,,,,
16,10-10-2023 15:26,Afternoon Workout,4613,Shoulder Press (Plate Loaded),2,40.0,8,,,,,
16,10-10-2023 15:26,Afternoon Workout,4613,Shoulder Press (Plate Loaded),3,40.0,7,,,,,
16,10-10-2023 15:26,Afternoon Workout,4613,Cable Crossover,1,20.0,9,,,,,
16,10-10-2023 15:26,Afternoon Workout,4613,Cable Crossover,2,15.0,16,,,,,
16,10-10-2023 15:26,Afternoon Workout,4613,Cable Crossover,3,15.0,12,,,,,
16,10-10-2023 15:26,Afternoon Workout,4613,Front Raise (Cable),1,7.5,10,,,,,
16,10-10-2023 15:26,Afternoon Workout,4613,Front Raise (Cable),2,5.0,16,,,,,
16,10-10-2023 15:26,Afternoon Workout,4613,Front Raise (Cable),3,5.0,12,,,,,
17,13-10-2023 14:19,Midday Workout,4810,Lat Pulldown (Machine),W,35.0,12,,,,,
17,13-10-2023 14:19,Midday Workout,4810,Lat Pulldown (Machine),W,50.0,12,,,,,
17,13-10-2023 14:19,Midday Workout,4810,Lat Pulldown (Machine),1,85.0,8,,,,,
17,13-10-2023 14:19,Midday Workout,4810,Lat Pulldown (Machine),2,85.0,8,,,,,
17,13-10-2023 14:19,Midday Workout,4810,Lat Pulldown (Machine),3,85.0,6,,,,,
17,13-10-2023 14:19,Midday Workout,4810,Shrug (Dumbbell),Note,,,,,,,
17,13-10-2023 14:19,Midday Workout,4810,Shrug (Dumbbell),1,48.0,12,,,,,
17,13-10-2023 14:19,Midday Workout,4810,Shrug (Dumbbell),2,48.0,17,,,,,
17,13-10-2023 14:19,Midday Workout,4810,Shrug (Dumbbell),3,48.0,13,,,,,
17,13-10-2023 14:19,Midday Workout,4810,Iso-Lateral Row (Machine),1,100.0,12,,,,,
17,13-10-2023 14:19,Midday Workout,4810,Iso-Lateral Row (Machine),2,105.0,10,,,,,
17,13-10-2023 14:19,Midday Workout,4810,Iso-Lateral Row (Machine),3,110.0,9,,,,,
17,13-10-2023 14:19,Midday Workout,4810,Face Pull (Cable),Note,,,,,,,
17,13-10-2023 14:19,Midday Workout,4810,Face Pull (Cable),1,25.0,12,,,,,
17,13-10-2023 14:19,Midday Workout,4810,Face Pull (Cable),2,27.5,12,,,,,
17,13-10-2023 14:19,Midday Workout,4810,Face Pull (Cable),3,30.0,8,,,,,
17,13-10-2023 14:19,Midday Workout,4810,Preacher Curl (Barbell),1,7.5,12,,,,,
17,13-10-2023 14:19,Midday Workout,4810,Preacher Curl (Barbell),2,7.5,7,,,,,
17,13-10-2023 14:19,Midday Workout,4810,Seated Row (Cable),1,40.0,12,,,,,
17,13-10-2023 14:19,Midday Workout,4810,Seated Row (Cable),2,45.0,7,,,,,
17,13-10-2023 14:19,Midday Workout,4810,Seated Row (Cable),3,35.0,9,,,,,
17,13-10-2023 14:19,Midday Workout,4810,Bicep Curl (Dumbbell),1,9.0,20,,,,,
17,13-10-2023 14:19,Midday Workout,4810,Bicep Curl (Dumbbell),2,9.0,18,,,,,
17,13-10-2023 14:19,Midday Workout,4810,Bicep Curl (Dumbbell),3,9.0,20,,,,,
18,16-10-2023 13:40,Afternoon Workout,5816,Chest Press (Machine),1,60.0,9,,,,,
18,16-10-2023 13:40,Afternoon Workout,5816,Chest Press (Machine),2,60.0,8,,,,,
18,16-10-2023 13:40,Afternoon Workout,5816,Chest Press (Machine),3,60.0,5,,,,,
18,16-10-2023 13:40,Afternoon Workout,5816,Triceps Pushdown (Cable - Straight Bar),W,12.5,12,,,,,
18,16-10-2023 13:40,Afternoon Workout,5816,Triceps Pushdown (Cable - Straight Bar),1,22.5,12,,,,,
18,16-10-2023 13:40,Afternoon Workout,5816,Triceps Pushdown (Cable - Straight Bar),2,22.5,13,,,,,
18,16-10-2023 13:40,Afternoon Workout,5816,Triceps Pushdown (Cable - Straight Bar),3,22.5,11,,,,,
18,16-10-2023 13:40,Afternoon Workout,5816,Lateral Raise (Dumbbell),Note,,,,,,,
18,16-10-2023 13:40,Afternoon Workout,5816,Lateral Raise (Dumbbell),1,14.0,16,,,,,
18,16-10-2023 13:40,Afternoon Workout,5816,Lateral Raise (Dumbbell),2,14.0,11,,,,,
18,16-10-2023 13:40,Afternoon Workout,5816,Lateral Raise (Dumbbell),3,14.0,9,,,,,
18,16-10-2023 13:40,Afternoon Workout,5816,Incline Bench Press (Dumbbell),Note,,,,,,,
18,16-10-2023 13:40,Afternoon Workout,5816,Incline Bench Press (Dumbbell),1,28.0,13,,,,,
18,16-10-2023 13:40,Afternoon Workout,5816,Incline Bench Press (Dumbbell),2,28.0,11,,,,,
18,16-10-2023 13:40,Afternoon Workout,5816,Incline Bench Press (Dumbbell),3,28.0,8,,,,,
18,16-10-2023 13:40,Afternoon Workout,5816,Shoulder Press (Plate Loaded),1,30.0,10,,,,,
18,16-10-2023 13:40,Afternoon Workout,5816,Shoulder Press (Plate Loaded),2,30.0,11,,,,,
18,16-10-2023 13:40,Afternoon Workout,5816,Shoulder Press (Plate Loaded),3,30.0,8,,,,,
18,16-10-2023 13:40,Afternoon Workout,5816,Cable Crossover,1,20.0,15,,,,,
18,16-10-2023 13:40,Afternoon Workout,5816,Cable Crossover,2,20.0,10,,,,,
18,16-10-2023 13:40,Afternoon Workout,5816,Cable Crossover,3,20.0,9,,,,,
18,16-10-2023 13:40,Afternoon Workout,5816,Triceps Extension (Cable),1,15.0,13,,,,,
18,16-10-2023 13:40,Afternoon Workout,5816,Triceps Extension (Cable),2,17.5,8,,,,,
18,16-10-2023 13:40,Afternoon Workout,5816,Triceps Extension (Cable),3,22.5,4,,,,,
19,21-10-2023 17:12,Midday Workout,4315,Lat Pulldown (Machine),W,35.0,12,,,,,
19,21-10-2023 17:12,Midday Workout,4315,Lat Pulldown (Machine),W,50.0,12,,,,,
19,21-10-2023 17:12,Midday Workout,4315,Lat Pulldown (Machine),1,85.0,11,,,,,
19,21-10-2023 17:12,Midday Workout,4315,Lat Pulldown (Machine),2,85.0,9,,,,,
19,21-10-2023 17:12,Midday Workout,4315,Lat Pulldown (Machine),3,85.0,6,,,,,
19,21-10-2023 17:12,Midday Workout,4315,Shrug (Dumbbell),Note,,,,,,,
19,21-10-2023 17:12,Midday Workout,4315,Shrug (Dumbbell),1,48.0,16,,,,,
19,21-10-2023 17:12,Midday Workout,4315,Shrug (Dumbbell),2,48.0,15,,,,,
19,21-10-2023 17:12,Midday Workout,4315,Shrug (Dumbbell),3,48.0,13,,,,,
19,21-10-2023 17:12,Midday Workout,4315,Iso-Lateral Row (Machine),1,100.0,12,,,,,
19,21-10-2023 17:12,Midday Workout,4315,Iso-Lateral Row (Machine),2,110.0,12,,,,,
19,21-10-2023 17:12,Midday Workout,4315,Iso-Lateral Row (Machine),3,120.0,8,,,,,
19,21-10-2023 17:12,Midday Workout,4315,Face Pull (Cable),Note,,,,,,,
19,21-10-2023 17:12,Midday Workout,4315,Face Pull (Cable),1,27.5,12,,,,,
19,21-10-2023 17:12,Midday Workout,4315,Face Pull (Cable),2,27.5,11,,,,,
19,21-10-2023 17:12,Midday Workout,4315,Face Pull (Cable),3,27.5,9,,,,,
19,21-10-2023 17:12,Midday Workout,4315,Preacher Curl (Barbell),1,7.5,12,,,,,
19,21-10-2023 17:12,Midday Workout,4315,Preacher Curl (Barbell),2,7.5,11,,,,,
19,21-10-2023 17:12,Midday Workout,4315,Seated Row (Cable),1,35.0,12,,,,,
19,21-10-2023 17:12,Midday Workout,4315,Seated Row (Cable),2,30.0,12,,,,,
19,21-10-2023 17:12,Midday Workout,4315,Seated Row (Cable),3,30.0,12,,,,,
20,23-10-2023 19:33,Afternoon Workout,7292,Incline Bench Press (Dumbbell),Note,,,,,,,
20,23-10-2023 19:33,Afternoon Workout,7292,Incline Bench Press (Dumbbell),1,33.0,12,,,,,
20,23-10-2023 19:33,Afternoon Workout,7292,Incline Bench Press (Dumbbell),2,35.0,12,,,,,
20,23-10-2023 19:33,Afternoon Workout,7292,Incline Bench Press (Dumbbell),3,35.0,9,,,,,
20,23-10-2023 19:33,Afternoon Workout,7292,Incline Bench Press (Dumbbell),4,35.0,7,,,,,
20,23-10-2023 19:33,Afternoon Workout,7292,Shoulder Press (Plate Loaded),1,30.0,10,,,,,
20,23-10-2023 19:33,Afternoon Workout,7292,Shoulder Press (Plate Loaded),2,30.0,11,,,,,
20,23-10-2023 19:33,Afternoon Workout,7292,Shoulder Press (Plate Loaded),3,30.0,8,,,,,
20,23-10-2023 19:33,Afternoon Workout,7292,Triceps Pushdown (Cable - Straight Bar),W,12.5,12,,,,,
20,23-10-2023 19:33,Afternoon Workout,7292,Triceps Pushdown (Cable - Straight Bar),1,22.5,12,,,,,
20,23-10-2023 19:33,Afternoon Workout,7292,Triceps Pushdown (Cable - Straight Bar),2,22.5,13,,,,,
20,23-10-2023 19:33,Afternoon Workout,7292,Triceps Pushdown (Cable - Straight Bar),3,22.5,11,,,,,
20,23-10-2023 19:33,Afternoon Workout,7292,Chest Press (Machine),1,60.0,9,,,,,
20,23-10-2023 19:33,Afternoon Workout,7292,Chest Press (Machine),2,60.0,8,,,,,
20,23-10-2023 19:33,Afternoon Workout,7292,Chest Press (Machine),3,60.0,5,,,,,
20,23-10-2023 19:33,Afternoon Workout,7292,Lateral Raise (Dumbbell),Note,,,,,,,
20,23-10-2023 19:33,Afternoon Workout,7292,Lateral Raise (Dumbbell),1,14.0,16,,,,,
20,23-10-2023 19:33,Afternoon Workout,7292,Lateral Raise (Dumbbell),2,14.0,11,,,,,
20,23-10-2023 19:33,Afternoon Workout,7292,Lateral Raise (Dumbbell),3,14.0,9,,,,,
20,23-10-2023 19:33,Afternoon Workout,7292,Cable Crossover,1,20.0,15,,,,,
20,23-10-2023 19:33,Afternoon Workout,7292,Cable Crossover,2,20.0,10,,,,,
20,23-10-2023 19:33,Afternoon Workout,7292,Cable Crossover,3,20.0,9,,,,,
20,23-10-2023 19:33,Afternoon Workout,7292,Triceps Extension (Cable),1,15.0,13,,,,,
20,23-10-2023 19:33,Afternoon Workout,7292,Triceps Extension (Cable),2,17.5,8,,,,,
20,23-10-2023 19:33,Afternoon Workout,7292,Triceps Extension (Cable),3,22.5,4,,,,,
21,24-10-2023 13:41,Midday Workout,4321,Lat Pulldown (Machine),W,35.0,12,,,,,
21,24-10-2023 13:41,Midday Workout,4321,Lat Pulldown (Machine),1,82.5,12,,,,,
21,24-10-2023 13:41,Midday Workout,4321,Lat Pulldown (Machine),2,87.5,8,,,,,
21,24-10-2023 13:41,Midday Workout,4321,Lat Pulldown (Machine),3,80.0,9,,,,,
21,24-10-2023 13:41,Midday Workout,4321,Shrug (Dumbbell),Note,,,,,,,
21,24-10-2023 13:41,Midday Workout,4321,Shrug (Dumbbell),1,48.0,16,,,,,
21,24-10-2023 13:41,Midday Workout,4321,Shrug (Dumbbell),2,48.0,15,,,,,
21,24-10-2023 13:41,Midday Workout,4321,Shrug (Dumbbell),3,48.0,13,,,,,
21,24-10-2023 13:41,Midday Workout,4321,Iso-Lateral Row (Machine),1,100.0,12,,,,,
21,24-10-2023 13:41,Midday Workout,4321,Iso-Lateral Row (Machine),2,110.0,12,,,,,
21,24-10-2023 13:41,Midday Workout,4321,Iso-Lateral Row (Machine),3,110.0,12,,,,,
21,24-10-2023 13:41,Midday Workout,4321,Face Pull (Cable),Note,,,,,,,
21,24-10-2023 13:41,Midday Workout,4321,Face Pull (Cable),1,27.5,12,,,,,
21,24-10-2023 13:41,Midday Workout,4321,Face Pull (Cable),2,27.5,12,,,,,
21,24-10-2023 13:41,Midday Workout,4321,Face Pull (Cable),3,30.0,10,,,,,
21,24-10-2023 13:41,Midday Workout,4321,Preacher Curl (Barbell),1,7.5,9,,,,,
21,24-10-2023 13:41,Midday Workout,4321,Preacher Curl (Barbell),2,7.5,7,,,,,
21,24-10-2023 13:41,Midday Workout,4321,Seated Row (Cable),1,35.0,12,,,,,
21,24-10-2023 13:41,Midday Workout,4321,Seated Row (Cable),2,30.0,12,,,,,
21,24-10-2023 13:41,Midday Workout,4321,Seated Row (Cable),3,30.0,12,,,,,
22,27-10-2023 12:46,Afternoon Workout,4121,Incline Bench Press (Dumbbell),1,36.0,12,,,,,
22,27-10-2023 12:46,Afternoon Workout,4121,Incline Bench Press (Dumbbell),2,36.0,9,,,,,
22,27-10-2023 12:46,Afternoon Workout,4121,Incline Bench Press (Dumbbell),3,36.0,11,,,,,
22,27-10-2023 12:46,Afternoon Workout,4121,Shoulder Press (Plate Loaded),1,30.0,12,,,,,
22,27-10-2023 12:46,Afternoon Workout,4121,Shoulder Press (Plate Loaded),2,40.0,12,,,,,
22,27-10-2023 12:46,Afternoon Workout,4121,Shoulder Press (Plate Loaded),3,45.0,8,,,,,
22,27-10-2023 12:46,Afternoon Workout,4121,Triceps Pushdown (Cable - Straight Bar),1,25.0,12,,,,,
22,27-10-2023 12:46,Afternoon Workout,4121,Triceps Pushdown (Cable - Straight Bar),2,25.0,11,,,,,
22,27-10-2023 12:46,Afternoon Workout,4121,Triceps Pushdown (Cable - Straight Bar),3,25.0,8,,,,,
22,27-10-2023 12:46,Afternoon Workout,4121,Chest Press (Machine),1,55.0,9,,,,,
22,27-10-2023 12:46,Afternoon Workout,4121,Chest Press (Machine),2,55.0,8,,,,,
22,27-10-2023 12:46,Afternoon Workout,4121,Chest Press (Machine),3,55.0,6,,,,,
22,27-10-2023 12:46,Afternoon Workout,4121,Lateral Raise (Cable),1,5.0,24,,,,,
22,27-10-2023 12:46,Afternoon Workout,4121,Lateral Raise (Cable),2,5.0,24,,,,,
22,27-10-2023 12:46,Afternoon Workout,4121,Lateral Raise (Cable),3,5.0,16,,,,,
22,27-10-2023 12:46,Afternoon Workout,4121,Cable Crossover,1,25.0,12,,,,,
22,27-10-2023 12:46,Afternoon Workout,4121,Cable Crossover,2,25.0,8,,,,,
22,27-10-2023 12:46,Afternoon Workout,4121,Cable Crossover,3,20.0,13,,,,,
22,27-10-2023 12:46,Afternoon Workout,4121,Triceps Extension (Cable),1,17.5,10,,,,,
22,27-10-2023 12:46,Afternoon Workout,4121,Triceps Extension (Cable),2,17.5,9,,,,,
22,27-10-2023 12:46,Afternoon Workout,4121,Triceps Extension (Cable),3,20.0,13,,,,,
23,30-10-2023 18:42,Midday Workout,4407,Lat Pulldown (Machine),W,50.0,12,,,,,
23,30-10-2023 18:42,Midday Workout,4407,Lat Pulldown (Machine),1,80.0,12,,,,,
23,30-10-2023 18:42,Midday Workout,4407,Lat Pulldown (Machine),2,85.0,12,,,,,
23,30-10-2023 18:42,Midday Workout,4407,Lat Pulldown (Machine),3,90.0,6,,,,,
23,30-10-2023 18:42,Midday Workout,4407,Shrug (Dumbbell),Note,,,,,,,
23,30-10-2023 18:42,Midday Workout,4407,Shrug (Dumbbell),1,48.0,19,,,,,
23,30-10-2023 18:42,Midday Workout,4407,Shrug (Dumbbell),2,48.0,16,,,,,
23,30-10-2023 18:42,Midday Workout,4407,Iso-Lateral Row (Machine),1,100.0,10,,,,,
23,30-10-2023 18:42,Midday Workout,4407,Iso-Lateral Row (Machine),2,100.0,10,,,,,
23,30-10-2023 18:42,Midday Workout,4407,Iso-Lateral Row (Machine),3,100.0,10,,,,,
23,30-10-2023 18:42,Midday Workout,4407,Face Pull (Cable),Note,,,,,,,
23,30-10-2023 18:42,Midday Workout,4407,Face Pull (Cable),1,30.0,12,,,,,
23,30-10-2023 18:42,Midday Workout,4407,Face Pull (Cable),2,30.0,10,,,,,
23,30-10-2023 18:42,Midday Workout,4407,Face Pull (Cable),3,30.0,10,,,,,
23,30-10-2023 18:42,Midday Workout,4407,Preacher Curl (Barbell),1,15.0,5,,,,,
23,30-10-2023 18:42,Midday Workout,4407,Preacher Curl (Barbell),2,10.0,12,,,,,
23,30-10-2023 18:42,Midday Workout,4407,Seated Row (Machine),1,40.0,12,,,,,
23,30-10-2023 18:42,Midday Workout,4407,Seated Row (Machine),2,60.0,12,,,,,
23,30-10-2023 18:42,Midday Workout,4407,Seated Row (Machine),3,60.0,12,,,,,
23,30-10-2023 18:42,Midday Workout,4407,Hammer Curl (Cable),1,17.5,10,,,,,
23,30-10-2023 18:42,Midday Workout,4407,Hammer Curl (Cable),2,15.0,10,,,,,
24,01-11-2023 15:11,Afternoon Workout,4211,Chest Press (Machine),W,30.0,12,,,,,
24,01-11-2023 15:11,Afternoon Workout,4211,Chest Press (Machine),1,60.0,12,,,,,
24,01-11-2023 15:11,Afternoon Workout,4211,Chest Press (Machine),2,65.0,12,,,,,
24,01-11-2023 15:11,Afternoon Workout,4211,Chest Press (Machine),3,65.0,8,,,,,
24,01-11-2023 15:11,Afternoon Workout,4211,Triceps Pushdown (Cable - Straight Bar),1,25.0,12,,,,,
24,01-11-2023 15:11,Afternoon Workout,4211,Triceps Pushdown (Cable - Straight Bar),2,25.0,8,,,,,
24,01-11-2023 15:11,Afternoon Workout,4211,Triceps Pushdown (Cable - Straight Bar),3,25.0,6,,,,,
24,01-11-2023 15:11,Afternoon Workout,4211,Incline Bench Press (Dumbbell),1,32.0,8,,,,,
24,01-11-2023 15:11,Afternoon Workout,4211,Incline Bench Press (Dumbbell),2,32.0,12,,,,,
24,01-11-2023 15:11,Afternoon Workout,4211,Incline Bench Press (Dumbbell),3,32.0,9,,,,,
24,01-11-2023 15:11,Afternoon Workout,4211,Shoulder Press (Plate Loaded),1,40.0,10,,,,,
24,01-11-2023 15:11,Afternoon Workout,4211,Shoulder Press (Plate Loaded),2,40.0,8,,,,,
24,01-11-2023 15:11,Afternoon Workout,4211,Shoulder Press (Plate Loaded),3,40.0,6,,,,,
24,01-11-2023 15:11,Afternoon Workout,4211,Cable Crossover,1,25.0,12,,,,,
24,01-11-2023 15:11,Afternoon Workout,4211,Cable Crossover,2,25.0,8,,,,,
24,01-11-2023 15:11,Afternoon Workout,4211,Cable Crossover,3,20.0,11,,,,,
24,01-11-2023 15:11,Afternoon Workout,4211,Lateral Raise (Cable),1,5.0,18,,,,,
24,01-11-2023 15:11,Afternoon Workout,4211,Lateral Raise (Cable),2,5.0,14,,,,,
24,01-11-2023 15:11,Afternoon Workout,4211,Lateral Raise (Cable),3,5.0,10,,,,,
24,01-11-2023 15:11,Afternoon Workout,4211,Triceps Extension (Cable),1,15.0,17,,,,,
24,01-11-2023 15:11,Afternoon Workout,4211,Triceps Extension (Cable),2,17.5,9,,,,,
24,01-11-2023 15:11,Afternoon Workout,4211,Triceps Extension (Cable),3,15.0,15,,,,,
25,03-11-2023 18:37,Midday Workout,3937,Iso-Lateral Row (Machine),W,80.0,12,,,,,
25,03-11-2023 18:37,Midday Workout,3937,Iso-Lateral Row (Machine),1,100.0,12,,,,,
25,03-11-2023 18:37,Midday Workout,3937,Iso-Lateral Row (Machine),2,120.0,8,,,,,
25,03-11-2023 18:37,Midday Workout,3937,Iso-Lateral Row (Machine),3,100.0,12,,,,,
25,03-11-2023 18:37,Midday Workout,3937,Shrug (Dumbbell),Note,,,,,,,
25,03-11-2023 18:37,Midday Workout,3937,Shrug (Dumbbell),1,52.0,16,,,,,
25,03-11-2023 18:37,Midday Workout,3937,Shrug (Dumbbell),2,52.0,17,,,,,
25,03-11-2023 18:37,Midday Workout,3937,Lat Pulldown (Machine),1,80.0,12,,,,,
25,03-11-2023 18:37,Midday Workout,3937,Lat Pulldown (Machine),2,85.0,10,,,,,
25,03-11-2023 18:37,Midday Workout,3937,Lat Pulldown (Machine),3,90.0,6,,,,,
25,03-11-2023 18:37,Midday Workout,3937,Face Pull (Cable),Note,,,,,,,
25,03-11-2023 18:37,Midday Workout,3937,Face Pull (Cable),1,32.5,7,,,,,
25,03-11-2023 18:37,Midday Workout,3937,Face Pull (Cable),2,30.0,10,,,,,
25,03-11-2023 18:37,Midday Workout,3937,Face Pull (Cable),3,27.5,12,,,,,
25,03-11-2023 18:37,Midday Workout,3937,Preacher Curl (Barbell),1,10.0,9,,,,,
25,03-11-2023 18:37,Midday Workout,3937,Preacher Curl (Barbell),2,10.0,10,,,,,
25,03-11-2023 18:37,Midday Workout,3937,Back Extension (Machine),1,60.0,12,,,,,
25,03-11-2023 18:37,Midday Workout,3937,Back Extension (Machine),2,75.0,12,,,,,
25,03-11-2023 18:37,Midday Workout,3937,Back Extension (Machine),3,75.0,15,,,,,
25,03-11-2023 18:37,Midday Workout,3937,Hammer Curl (Cable),1,17.5,12,,,,,
25,03-11-2023 18:37,Midday Workout,3937,Hammer Curl (Cable),2,15.0,10,,,,,
26,06-11-2023 14:09,Afternoon Workout,4640,Chest Press (Machine),W,35.0,12,,,,,
26,06-11-2023 14:09,Afternoon Workout,4640,Chest Press (Machine),1,70.0,12,,,,,
26,06-11-2023 14:09,Afternoon Workout,4640,Chest Press (Machine),2,70.0,8,,,,,
26,06-11-2023 14:09,Afternoon Workout,4640,Chest Press (Machine),3,70.0,7,,,,,
26,06-11-2023 14:09,Afternoon Workout,4640,Triceps Pushdown (Cable - Straight Bar),1,27.5,9,,,,,
